case,split,tau,ssa,hg_g,sun_zenith_deg,view_zenith_deg,relative_azimuth_deg,surface_albedo_for_delta_join,samples,seed,max_scatters,batch_samples,cuda_backend,cuda_device,cuda_directional_brf,cuda_standard_error_brf,cuda_ci95_low_brf,cuda_ci95_high_brf,cuda_ci95_halfwidth_brf,cuda_truncated_paths,cuda_truncated_fraction,analytic_hg_single_directional_brf,cuda_directional_higher_brf,legacy_hg_proxy_directional_brf_octave1,legacy_hg_proxy_directional_brf_octave6,legacy_hg_proxy_directional_higher_brf,effective_alpha_unclamped,effective_alpha_informative,calibration_alpha_bounded,predicted_directional_brf,directional_residual_brf,directional_abs_residual_brf,directional_abs_residual_outside_mc95,directional_acceptance_tolerance_brf,directional_acceptance_pass,delta_phase_case,delta_hemispheric_toa_reflectance,delta_hemispheric_first_reflectance,delta_hemispheric_higher_reflectance,delta_hemispheric_bottom_direct_transmittance,delta_hemispheric_bottom_diffuse_transmittance,delta_hemispheric_atmosphere_absorptance,delta_hemispheric_energy_sum,observable_contract
ccf_v1_0192,angular-holdout,0.10000000000000001,0.999,0.66500000000000004,30,40,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0070470022887716829,1.7011040124818785e-05,0.0070136606501270378,0.007080343927416328,3.334163864464508e-05,0,0,0.0052522005678400799,0.001794801720931603,0.0052574580258659461,0.0067270261631724917,0.0014695681373065456,1.2213123538600614,true,0.63179870842748886,0.0061806718189365457,-0.00086633046983513717,0.00086633046983513717,0.00083298883119049209,0.0050000000000000001,true,ice-dual-hg-moment,0.013024484651813197,0.011911840697965716,0.0011126439538474801,0.93757607944327614,0.049282125691497862,0.00011731021341288006,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0193,calibration,0.10000000000000001,0.999,0.66500000000000004,30,40,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0054532843047063522,1.4186483797627732e-05,0.0054254787964630015,0.005481089812949703,2.7805508243350721e-05,0,0,0.0040773386394639347,0.0013759456652424175,0.004081420059523457,0.0053040630738837337,0.0012226430143602767,1.1253862730834423,true,0.63179870842748886,0.004849802916804649,-0.00060348138790170328,0.00060348138790170328,0.00057567587965835255,0.0050000000000000001,true,ice-dual-hg-moment,0.013024484651813197,0.011911840697965716,0.0011126439538474801,0.93757607944327614,0.049282125691497862,0.00011731021341288006,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0194,calibration,0.10000000000000001,0.999,0.66500000000000004,30,65,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.029212700554527883,4.2540745906676109e-05,0.029129320692550798,0.029296080416504968,8.337986197708494e-05,0,0,0.021004128694713631,0.0082085718598142524,0.021025153848562191,0.025426215919426141,0.0044010620708639508,1.8651343079564584,true,0.63179870842748886,0.023784714026794683,-0.0054279865277332001,0.0054279865277332001,0.0053446066657561152,0.0050000000000000001,false,ice-dual-hg-moment,0.013024484651813197,0.011911840697965716,0.0011126439538474801,0.93757607944327614,0.049282125691497862,0.00011731021341288006,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0195,calibration,0.10000000000000001,0.999,0.66500000000000004,30,65,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.016921444035647541,2.7982150883717413e-05,0.016866599019915454,0.016976289051379628,5.4845015732087055e-05,0,0,0.011974902533148304,0.0049465415024992371,0.011986889422570875,0.015059906255427469,0.003073016832856594,1.6096695109545056,true,0.63179870842748886,0.013916430599123033,-0.0030050134365245083,0.0030050134365245083,0.0029501684207924213,0.0050000000000000001,true,ice-dual-hg-moment,0.013024484651813197,0.011911840697965716,0.0011126439538474801,0.93757607944327614,0.049282125691497862,0.00011731021341288006,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0196,calibration,0.10000000000000001,0.999,0.66500000000000004,30,65,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.011252954495338375,2.0083969813658082e-05,0.011213589914503606,0.011292319076173144,3.9364580834769236e-05,0,0,0.0079644087330536708,0.0032885457622847045,0.007972381114167839,0.010279946146144381,0.0023075650319765422,1.4251150960923966,true,0.63179870842748886,0.009422325339868887,-0.0018306291554694883,0.0018306291554694883,0.001791264574634719,0.0050000000000000001,true,ice-dual-hg-moment,0.013024484651813197,0.011911840697965716,0.0011126439538474801,0.93757607944327614,0.049282125691497862,0.00011731021341288006,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0197,angular-holdout,0.10000000000000001,0.999,0.66500000000000004,50,0,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0073911570444205417,2.4114869488823012e-05,0.0073438919002224486,0.0074384221886186347,4.726514419809303e-05,0,0,0.0054929095051565319,0.0018982475392640098,0.005498407913069602,0.0071850357285683777,0.0016866278154987757,1.1254691294787245,true,0.63179870842748886,0.0065585187805865357,-0.00083263826383400599,0.00083263826383400599,0.00078537311963591296,0.0050000000000000001,true,ice-dual-hg-moment,0.023589468253522889,0.021990570231388503,0.001598898022134386,0.91682085676982694,0.059433360497387344,0.00015631447926278685,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0198,angular-holdout,0.10000000000000001,0.999,0.66500000000000004,50,40,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.019533142745549348,4.5533453157936102e-05,0.019443897177359792,0.019622388313738904,8.9245568189556118e-05,0,0,0.014205129138260783,0.0053280136072885644,0.014219348486747529,0.017657722280798004,0.0034383737940504745,1.5495737015294244,true,0.63179870842748886,0.016377489260432799,-0.0031556534851165489,0.0031556534851165489,0.0030664079169269928,0.0050000000000000001,true,ice-dual-hg-moment,0.023589468253522889,0.021990570231388503,0.001598898022134386,0.91682085676982694,0.059433360497387344,0.00015631447926278685,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0199,angular-holdout,0.10000000000000001,0.999,0.66500000000000004,50,40,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.01121663182438456,3.0036529570166881e-05,0.011157760226427033,0.011275503422342088,5.8871597957527513e-05,0,0,0.0081013822235522243,0.0031152496008323358,0.008109491715267491,0.010493069267220595,0.0023835775519531043,1.3069638108815462,true,0.63179870842748886,0.0096073234423129511,-0.001609308382071609,0.001609308382071609,0.0015504367841140815,0.0050000000000000001,true,ice-dual-hg-moment,0.023589468253522889,0.021990570231388503,0.001598898022134386,0.91682085676982694,0.059433360497387344,0.00015631447926278685,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0200,angular-holdout,0.10000000000000001,0.999,0.66500000000000004,50,40,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0074446917292703236,2.293618897176255e-05,0.0073997367988856691,0.0074896466596549782,4.4954930384654562e-05,0,0,0.0053891156026169918,0.0020555761266533319,0.0053945101127297213,0.0071767663032441436,0.0017822561905144222,1.1533561435183006,true,0.63179870842748886,0.0065151427618709004,-0.00092954896739942325,0.00092954896739942325,0.00088459403701476869,0.0050000000000000001,true,ice-dual-hg-moment,0.023589468253522889,0.021990570231388503,0.001598898022134386,0.91682085676982694,0.059433360497387344,0.00015631447926278685,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0201,angular-holdout,0.10000000000000001,0.999,0.66500000000000004,50,65,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.071611305389331914,0.00010065499458413688,0.071414021599947003,0.071808589178716825,0.00019728378938491109,0,0,0.051373059154232653,0.020238246235099261,0.051424483637870527,0.060361668349457324,0.0089371847115867972,2.2644990439619055,true,0.63179870842748886,0.057019560911991091,-0.014591744477340823,0.014591744477340823,0.014394460687955912,0.0050000000000000001,false,ice-dual-hg-moment,0.023589468253522889,0.021990570231388503,0.001598898022134386,0.91682085676982694,0.059433360497387344,0.00015631447926278685,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0202,angular-holdout,0.10000000000000001,0.999,0.66500000000000004,50,65,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.025593531798896743,4.672695664045837e-05,0.025501946963881444,0.025685116633912042,9.1584835015298682e-05,0,0,0.017513864803601887,0.0080796669952948562,0.017531396199801687,0.022296991889486258,0.0047655956896845708,1.6954159608595836,true,0.63179870842748886,0.020524762005232206,-0.0050687697936645376,0.0050687697936645376,0.0049771849586492389,0.0050000000000000001,true,ice-dual-hg-moment,0.023589468253522889,0.021990570231388503,0.001598898022134386,0.91682085676982694,0.059433360497387344,0.00015631447926278685,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0203,angular-holdout,0.10000000000000001,0.999,0.66500000000000004,50,65,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.013799033523214812,3.0055602941753477e-05,0.013740124541448975,0.013857942504980649,5.8908981765836907e-05,0,0,0.0094201916585564885,0.0043788418646583237,0.0094296212798363251,0.012519354502685147,0.0030897332228488218,1.4172232839639491,true,0.63179870842748886,0.011372281118137876,-0.0024267524050769363,0.0024267524050769363,0.0023678434233110994,0.0050000000000000001,true,ice-dual-hg-moment,0.023589468253522889,0.021990570231388503,0.001598898022134386,0.91682085676982694,0.059433360497387344,0.00015631447926278685,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0204,calibration,0.10000000000000001,0.999,0.66500000000000004,65,0,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.01370389613811532,5.0350266383172469e-05,0.013605209616004301,0.013802582660226338,9.8686522111018221e-05,0,0,0.0098632995289094725,0.0038405966092058472,0.0098731727016110812,0.013617790757257756,0.0037446180556466747,1.0256310662750885,true,0.63179870842748886,0.012229144380021297,-0.0014747517580940232,0.0014747517580940232,0.0013760652359830049,0.0050000000000000001,true,ice-dual-hg-moment,0.044244158492925324,0.041699311238890639,0.002544847254034685,0.87626611655840625,0.079257197966069837,0.00023252698259856874,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0205,calibration,0.10000000000000001,0.999,0.66500000000000004,65,40,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.043694082715120812,0.00010460889545486478,0.043489049280029279,0.043899116150212344,0.00020503343509153255,0,0,0.031301855519704963,0.012392227195415849,0.031333188708413375,0.039634965885178897,0.0083017771767655221,1.4927198034293687,true,0.63179870842748886,0.036546907617638222,-0.0071471750974825901,0.0071471750974825901,0.0069421416623910576,0.0050000000000000001,false,ice-dual-hg-moment,0.044244158492925324,0.041699311238890639,0.002544847254034685,0.87626611655840625,0.079257197966069837,0.00023252698259856874,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0206,angular-holdout,0.10000000000000001,0.999,0.66500000000000004,65,40,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.020152553550703934,6.1684042278136369e-05,0.020031652827838788,0.02027345427356908,0.00012090072286514639,0,0,0.014051807085571841,0.0061007464651320932,0.01406587295853037,0.019201980468885146,0.0051361075103547767,1.187815179653567,true,0.63179870842748886,0.017296793176958713,-0.0028557603737452211,0.0028557603737452211,0.0027348596508800747,0.0050000000000000001,true,ice-dual-hg-moment,0.044244158492925324,0.041699311238890639,0.002544847254034685,0.87626611655840625,0.079257197966069837,0.00023252698259856874,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0207,calibration,0.10000000000000001,0.999,0.66500000000000004,65,40,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.012000312369465979,4.4615142546381781e-05,0.011912866690075071,0.012087758048856888,8.7445679390908346e-05,0,0,0.008359666125856249,0.0036406462436097305,0.0083680341600162658,0.011968629736839605,0.0036005955768233389,1.0111233449944208,true,0.63179870842748886,0.010634517760862964,-0.0013657946086030152,0.0013657946086030152,0.0012783489292121069,0.0050000000000000001,true,ice-dual-hg-moment,0.044244158492925324,0.041699311238890639,0.002544847254034685,0.87626611655840625,0.079257197966069837,0.00023252698259856874,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0208,calibration,0.10000000000000001,0.999,0.66500000000000004,65,65,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.19011842601135981,0.00025997787465984926,0.18960886937702651,0.19062798264569311,0.00050955663433330245,0,0,0.13805142514042776,0.052067000870932051,0.1381896147551829,0.16029039131674025,0.022100776561557345,2.3558901075674745,true,0.63179870842748886,0.1520146672272642,-0.038103758784095609,0.038103758784095609,0.037594202149762307,0.0095059213005679911,false,ice-dual-hg-moment,0.044244158492925324,0.041699311238890639,0.002544847254034685,0.87626611655840625,0.079257197966069837,0.00023252698259856874,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0209,calibration,0.10000000000000001,0.999,0.66500000000000004,65,65,90,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.043408926895348275,9.1712589521151803e-05,0.043229170219886814,0.043588683570809736,0.00017975667546146074,0,0,0.028541386826611413,0.014867540068736862,0.028569956783394804,0.038301811858064722,0.0097318550746699171,1.5277190170488781,true,0.63179870842748886,0.034689960293391373,-0.0087189666019569026,0.0087189666019569026,0.0085392099264954419,0.0050000000000000001,false,ice-dual-hg-moment,0.044244158492925324,0.041699311238890639,0.002544847254034685,0.87626611655840625,0.079257197966069837,0.00023252698259856874,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0210,calibration,0.10000000000000001,0.999,0.66500000000000004,65,65,180,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.020635603140488699,5.657854788222292e-05,0.020524709186639543,0.020746497094337856,0.00011089395384915671,0,0,0.013461937498590714,0.0071736656418979854,0.013475412911502217,0.01931985467081861,0.0058444417593163933,1.2274338486584675,true,0.63179870842748886,0.017154448253606493,-0.0034811548868822068,0.0034811548868822068,0.00337026093303305,0.0050000000000000001,true,ice-dual-hg-moment,0.044244158492925324,0.041699311238890639,0.002544847254034685,0.87626611655840625,0.079257197966069837,0.00023252698259856874,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0211,calibration,0.10000000000000001,0.999,0.75,30,0,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0029603994711869595,1.1618874001871316e-05,0.0029376264781432919,0.0029831724642306271,2.2772993043667592e-05,0,0,0.0023447940344652114,0.00061560543672174815,0.0023471411756408522,0.0032519985992885588,0.00090485742364770656,0.68033418374365395,true,0.63179870842748886,0.0029164817860368574,-4.3917685150102106e-05,4.3917685150102106e-05,2.1144692106434514e-05,0.0050000000000000001,true,liquid-dual-hg-moment,0.0091264057987302648,0.0084655323479186848,0.0006608734508115801,0.95067492386681385,0.040081756577551177,0.00011691375690470185,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
ccf_v1_0212,calibration,0.10000000000000001,0.999,0.75,30,40,0,0,4194304,5999168895323013141,64,65536,gpu,NVIDIA GeForce RTX 5090 (sm_120),0.0064352023116442817,1.9069672267597229e-05,0.0063978257539997908,0.0064725788692887726,3.7376557644490903e-05,0,0,0.0048829178844937765,0.0015522844271505052,0.0048878056901839606,0.0065438988728103564,0.0016560931826263958,0.93731708060577823,true,0.63179870842748886,0.0059292354183127028,-0.0005059668933315789,0.0005059668933315789,0.000468590335687088,0.0050000000000000001,true,liquid-dual-hg-moment,0.0091264057987302648,0.0084655323479186848,0.0006608734508115801,0.95067492386681385,0.040081756577551177,0.00011691375690470185,1,CUDA/analytic/legacy columns are directional BRF. Delta columns are hemispheric flux fractions and are not a directional fit target.
