case,split,tau,ssa,phase_profile,phase_model,phase_lobe1_g,phase_lobe2_g,phase_lobe1_weight,phase_first_moment,surface_albedo,lower_boundary,sun_zenith_deg,view_zenith_deg,relative_azimuth_deg,samples,seed,max_scatters,batch_samples,depth_bins,report_forward_flux,holdout_albedo,holdout_geometry,holdout_phase_shape,holdout_absorption,convergence_pair,required_oracle_features,runnable_with_current_oracle
ccf_v2_0714,albedo-extrapolation-holdout+phase-shape-holdout,10,0.999,shipping-liquid-dual-hg,mixture-hg,0.84999999999999998,-0.14999999999999999,0.90000000000000002,0.75,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0715,albedo-extrapolation-holdout+phase-shape-holdout,10,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,30,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0716,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,10,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,30,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0717,albedo-extrapolation-holdout+phase-shape-holdout,10,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,30,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0718,albedo-extrapolation-holdout+phase-shape-holdout,10,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,65,0,0,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0719,albedo-extrapolation-holdout+angular-holdout+phase-shape-holdout,10,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,65,40,90,4194304,5999168895323013142,384,65536,32,true,true,true,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0720,albedo-extrapolation-holdout+phase-shape-holdout,10,0.999,shipping-ice-dual-hg,mixture-hg,0.75,-0.10000000000000001,0.90000000000000002,0.66500000000000004,0.84999999999999998,lambertian,65,65,180,4194304,5999168895323013142,384,65536,32,true,true,false,true,false,,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0721,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0722,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0723,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0724,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,30,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0725,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0726,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0727,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0728,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0,lambertian,65,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0729,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0.6-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0730,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0.6-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0731,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0.6-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0732,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,30,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0.6-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0733,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0.6-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0734,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0.6-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0735,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0.6-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0736,order-convergence-holdout,30,0.999,single-hg-g0p665,single-hg,0.66500000000000004,0,1,0.66500000000000004,0.59999999999999998,lambertian,65,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p665-a0.6-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0737,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0738,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0739,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0740,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,30,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0741,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0742,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0743,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0744,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0,lambertian,65,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0745,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,30,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0.6-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0746,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,30,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0.6-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0747,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,30,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0.6-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0748,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,30,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0.6-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0749,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,65,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0.6-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0750,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,65,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0.6-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0751,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,65,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0.6-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0752,order-convergence-holdout,30,0.999,single-hg-g0p75,single-hg,0.75,0,1,0.75,0.59999999999999998,lambertian,65,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p75-a0.6-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0753,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,30,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0754,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,30,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0755,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,30,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0756,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,30,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0757,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,65,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0758,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,65,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0-s65-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0759,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,65,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0760,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0,lambertian,65,65,180,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0-s65-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0761,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.59999999999999998,lambertian,30,0,0,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0.6-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0762,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.59999999999999998,lambertian,30,0,0,8388608,5999168895323013142,2048,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0.6-s30-v0-r0,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
ccf_v2_0763,order-convergence-holdout,30,0.999,single-hg-g0p85,single-hg,0.84999999999999998,0,1,0.84999999999999998,0.59999999999999998,lambertian,30,65,180,8388608,5999168895323013142,1024,65536,32,true,false,false,false,false,tau30-single-hg-g0p85-a0.6-s30-v65-r180,lambertian-lower-boundary;mixture-hg-sampling;matched-forward-RTA;depth-binned-collision-source,false
