case_id,palette,base_luminance,sun_elevation_deg,slope_toward_sun_deg,local_mu,illumination_factor,albedo_r,albedo_g,albedo_b,albedo_y,input_r,input_g,input_b,input_y,identity_r,identity_g,identity_b,identity_y,sza_applied_gain,sza_r,sza_g,sza_b,sza_y,toe_applied_gain,toe_r,toe_g,toe_b,toe_y,combined_sza_gain,combined_toe_gain,combined_effective_gain,combined_r,combined_g,combined_b,combined_y,max_chroma_error
797,dry-soil,0.001,0,20,0,0.18,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,1,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,1,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,1,1,1,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,0
798,dry-soil,0.001,10,-20,0,0.18,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,1,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,1,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,1,1,1,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,0
799,dry-soil,0.001,10,0,0.173648177667,0.322391505687,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000469289569642,0.000295478617923,0.000156429856547,0.000322391505687,0.000469289569642,0.000295478617923,0.000156429856547,0.000322391505687,1,0.000469289569642,0.000295478617923,0.000156429856547,0.000322391505687,1,0.000469289569642,0.000295478617923,0.000156429856547,0.000322391505687,1,1,1,0.000469289569642,0.000295478617923,0.000156429856547,0.000322391505687,0
800,dry-soil,0.001,10,20,0.5,0.59,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000858834185159,0.000540747449915,0.00028627806172,0.00059,0.000858834185159,0.000540747449915,0.00028627806172,0.00059,1,0.000858834185159,0.000540747449915,0.00028627806172,0.00059,1,0.000858834185159,0.000540747449915,0.00028627806172,0.00059,1,1,1,0.000858834185159,0.000540747449915,0.00028627806172,0.00059,0
801,dry-soil,0.001,20,-20,0,0.18,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,1,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,1,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,1,1,1,0.000262017209032,0.000164973798279,8.73390696772e-05,0.00018,0
802,dry-soil,0.001,20,0,0.342020143326,0.460456517527,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00067026406446,0.00042201811466,0.00022342135482,0.000460456517527,0.00067026406446,0.00042201811466,0.00022342135482,0.000460456517527,1,0.00067026406446,0.00042201811466,0.00022342135482,0.000460456517527,1,0.00067026406446,0.00042201811466,0.00022342135482,0.000460456517527,1,1,1,0.00067026406446,0.00042201811466,0.00022342135482,0.000460456517527,0
803,dry-soil,0.001,20,20,0.642787609687,0.707085839943,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,1,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,1,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,1,1,1,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,0
804,dry-soil,0.001,25,-20,0.0871557427477,0.251467709053,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000366049262709,0.000230475461706,0.000122016420903,0.000251467709053,0.000366049262709,0.000230475461706,0.000122016420903,0.000251467709053,1.3,0.000475864041522,0.000299618100217,0.000158621347174,0.000326908021769,1.5,0.000549073894064,0.000345713192559,0.000183024631355,0.00037720156358,1.3,1.5,1.95,0.000713796062283,0.000449427150326,0.000237932020761,0.000490362032654,1.11022302463e-16
805,dry-soil,0.001,25,0,0.422618261741,0.526546974627,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000766468715088,0.000482591413204,0.000255489571696,0.000526546974627,0.000766468715088,0.000482591413204,0.000255489571696,0.000526546974627,1.3,0.000996409329614,0.000627368837165,0.000332136443205,0.000684511067016,1.5,0.00114970307263,0.000723887119805,0.000383234357544,0.000789820461941,1.3,1.5,1.95,0.00149461399442,0.000941053255747,0.000498204664807,0.00102676660052,5.55111512313e-17
806,dry-soil,0.001,25,20,0.707106781187,0.759827560573,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00110604387093,0.000696397992805,0.000368681290308,0.000759827560573,0.00110604387093,0.000696397992805,0.000368681290308,0.000759827560573,1.3,0.0014378570322,0.000905317390646,0.000479285677401,0.000987775828745,1.5,0.00165906580639,0.00104459698921,0.000553021935463,0.00113974134086,1.3,1.5,1.95,0.0021567855483,0.00135797608597,0.000718928516101,0.00148166374312,1.11022302463e-16
807,dry-soil,0.001,30,-20,0.173648177667,0.322391505687,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000469289569642,0.000295478617923,0.000156429856547,0.000322391505687,0.000469289569642,0.000295478617923,0.000156429856547,0.000322391505687,1.6,0.000750863311427,0.000472765788676,0.000250287770476,0.000515826409099,1.5,0.000703934354463,0.000443217926884,0.000234644784821,0.00048358725853,1.6,1.5,2.4,0.00112629496714,0.000709148683014,0.000375431655714,0.000773739613649,5.55111512313e-17
808,dry-soil,0.001,30,0,0.5,0.59,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000858834185159,0.000540747449915,0.00028627806172,0.00059,0.000858834185159,0.000540747449915,0.00028627806172,0.00059,1.6,0.00137413469625,0.000865195919864,0.000458044898751,0.000944,1.5,0.00128825127774,0.000811121174872,0.000429417092579,0.000885,1.6,1.5,2.4,0.00206120204438,0.0012977938798,0.000687067348127,0.001416,1.11022302463e-16
809,dry-soil,0.001,30,20,0.766044443119,0.808156443358,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00117639386527,0.000740692433691,0.000392131288425,0.000808156443358,0.00117639386527,0.000740692433691,0.000392131288425,0.000808156443358,1.6,0.00188223018444,0.00118510789391,0.00062741006148,0.00129305030937,1.5,0.00176459079791,0.00111103865054,0.000588196932637,0.00121223466504,1.6,1.5,2.4,0.00282334527666,0.00177766184086,0.000941115092219,0.00193957546406,2.77555756156e-17
810,dry-soil,0.001,33,-20,0.224951054344,0.364459864562,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000530526425092,0.000334035156539,0.000176842141697,0.000364459864562,0.000530526425092,0.000334035156539,0.000176842141697,0.000364459864562,1.59009058864,0.000843585075564,0.000531146158689,0.000281195025188,0.000579524200578,1.5,0.000795789637638,0.000501052734809,0.000265263212546,0.000546689796843,1.59009058864,1.5,2.38513588296,0.00126537761335,0.000796719238033,0.000421792537782,0.000869286300867,1.11022302463e-16
811,dry-soil,0.001,33,0,0.544639035015,0.626604008712,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000912116852949,0.000574295796301,0.000304038950983,0.000626604008712,0.000912116852949,0.000574295796301,0.000304038950983,0.000626604008712,1.59009058864,0.00145034842362,0.000913182340795,0.000483449474538,0.000996357137059,1.5,0.00136817527942,0.000861443694452,0.000456058426474,0.000939906013068,1.59009058864,1.5,2.38513588296,0.00217552263542,0.00136977351119,0.000725174211808,0.00149453570559,5.55111512313e-17
812,dry-soil,0.001,33,20,0.798635510047,0.834881118239,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.0012152956693,0.000765186162152,0.000405098556433,0.000834881118239,0.0012152956693,0.000765186162152,0.000405098556433,0.000834881118239,1.59009058864,0.00193243020617,0.001216715315,0.000644143402057,0.00132753660875,1.5,0.00182294350395,0.00114777924323,0.00060764783465,0.00125232167736,1.59009058864,1.5,2.38513588296,0.00289864530926,0.0018250729725,0.000966215103086,0.00199130491312,2.77555756156e-17
813,dry-soil,0.001,40,-20,0.342020143326,0.460456517527,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00067026406446,0.00042201811466,0.00022342135482,0.000460456517527,0.00067026406446,0.00042201811466,0.00022342135482,0.000460456517527,1.34729635533,0.000903044331158,0.000568583467766,0.000301014777053,0.000620371387854,1.5,0.00100539609669,0.00063302717199,0.00033513203223,0.000690684776291,1.34729635533,1.5,2.020944533,0.00135456649674,0.000852875201649,0.000451522165579,0.000930557081781,5.55111512313e-17
814,dry-soil,0.001,40,0,0.642787609687,0.707085839943,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,1.34729635533,0.00138673215624,0.000873127653926,0.000462244052078,0.000952654175063,1.5,0.00154390548606,0.000972088639373,0.000514635162021,0.00106062875991,1.34729635533,1.5,2.020944533,0.00208009823435,0.00130969148089,0.000693366078118,0.0014289812626,1.11022302463e-16
815,dry-soil,0.001,40,20,0.866025403784,0.890140831103,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.0012957345345,0.000815832855058,0.000431911511501,0.000890140831103,0.0012957345345,0.000815832855058,0.000431911511501,0.000890140831103,1.34729635533,0.00174573841582,0.00109916863218,0.000581912805272,0.00119928349748,1.5,0.00194360180176,0.00122374928259,0.000647867267252,0.00133521124665,1.34729635533,1.5,2.020944533,0.00261860762373,0.00164875294827,0.000872869207908,0.00179892524622,0
816,dry-soil,0.001,50,-20,0.5,0.59,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.000858834185159,0.000540747449915,0.00028627806172,0.00059,0.000858834185159,0.000540747449915,0.00028627806172,0.00059,1.13051587485,0.000970925680183,0.000611323576412,0.000323641893394,0.00066700436616,1.5,0.00128825127774,0.000811121174872,0.000429417092579,0.000885,1.13051587485,1.5,1.69577381227,0.00145638852028,0.000916985364618,0.000485462840092,0.00100050654924,1.11022302463e-16
817,dry-soil,0.001,50,0,0.766044443119,0.808156443358,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00117639386527,0.000740692433691,0.000392131288425,0.000808156443358,0.00117639386527,0.000740692433691,0.000392131288425,0.000808156443358,1.13051587485,0.00132993193977,0.000837364554667,0.000443310646588,0.000913633688576,1.5,0.00176459079791,0.00111103865054,0.000588196932637,0.00121223466504,1.13051587485,1.5,1.69577381227,0.00199489790965,0.001256046832,0.000664965969883,0.00137045053286,1.11022302463e-16
818,dry-soil,0.001,50,20,0.939692620786,0.950547949044,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00138366622588,0.000871197253335,0.000461222075295,0.000950547949044,0.00138366622588,0.000871197253335,0.000461222075295,0.000950547949044,1.13051587485,0.00156425663385,0.000984902325018,0.000521418877951,0.0010746095462,1.5,0.00207549933883,0.00130679588,0.000691833112942,0.00142582192357,1.13051587485,1.5,1.69577381227,0.00234638495078,0.00147735348753,0.000782128316926,0.0016119143193,1.11022302463e-16
819,dry-soil,0.001,59.999,-20,0.642774239591,0.707074876465,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00102925436504,0.000648049044656,0.000343084788347,0.000707074876465,0.00102925436504,0.000648049044656,0.000343084788347,0.000707074876465,1.00001007692,0.00102926473675,0.000648055574992,0.000343088245584,0.000707082001599,1.5,0.00154388154756,0.000972073566984,0.000514627182521,0.0010606123147,1.00001007692,1.5,1.50001511538,0.00154389710513,0.000972083362489,0.000514632368376,0.0010606230024,5.55111512313e-17
820,dry-soil,0.001,59.999,0,0.866016677006,0.890133675145,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00129572411792,0.000815826296471,0.000431908039308,0.000890133675145,0.00129572411792,0.000815826296471,0.000431908039308,0.000890133675145,1.00001007692,0.00129573717483,0.000815834517485,0.00043191239161,0.000890142644948,1.5,0.00194358617689,0.00122373944471,0.000647862058962,0.00133520051272,1.00001007692,1.5,1.50001511538,0.00194360576224,0.00122375177623,0.000647868587415,0.00133521396742,1.11022302463e-16
821,dry-soil,0.001,59.999,20,0.98480472213,0.987539872146,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00143751356171,0.000905101131445,0.000479171187235,0.000987539872146,0.00143751356171,0.000905101131445,0.000479171187235,0.000987539872146,1.00001007692,0.00143752804741,0.000905110252074,0.000479176015804,0.000987549823504,1.5,0.00215627034256,0.00135765169717,0.000718756780853,0.00148130980822,1.00001007692,1.5,1.50001511538,0.00215629207112,0.00135766537811,0.000718764023706,0.00148132473526,1.11022302463e-16
822,dry-soil,0.001,60,-20,0.642787609687,0.707085839943,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,1,0.00102927032404,0.000648059092915,0.000343090108014,0.000707085839943,1.5,0.00154390548606,0.000972088639373,0.000514635162021,0.00106062875991,1,1.5,1.5,0.00154390548606,0.000972088639373,0.000514635162021,0.00106062875991,1.11022302463e-16
823,dry-soil,0.001,60,0,0.866025403784,0.890140831103,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.0012957345345,0.000815832855058,0.000431911511501,0.000890140831103,0.0012957345345,0.000815832855058,0.000431911511501,0.000890140831103,1,0.0012957345345,0.000815832855058,0.000431911511501,0.000890140831103,1.5,0.00194360180176,0.00122374928259,0.000647867267252,0.00133521124665,1,1.5,1.5,0.00194360180176,0.00122374928259,0.000647867267252,0.00133521124665,0
824,dry-soil,0.001,60,20,0.984807753012,0.98754235747,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00143751717947,0.000905103409296,0.000479172393157,0.00098754235747,0.00143751717947,0.000905103409296,0.000479172393157,0.00098754235747,1,0.00143751717947,0.000905103409296,0.000479172393157,0.00098754235747,1.5,0.00215627576921,0.00135765511394,0.000718758589735,0.00148131353621,1,1.5,1.5,0.00215627576921,0.00135765511394,0.000718758589735,0.00148131353621,2.77555756156e-17
825,dry-soil,0.001,75,-20,0.819152044289,0.851704676317,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00123978490115,0.000780605308134,0.000413261633718,0.000851704676317,0.00123978490115,0.000780605308134,0.000413261633718,0.000851704676317,1,0.00123978490115,0.000780605308134,0.000413261633718,0.000851704676317,1.5,0.00185967735173,0.0011709079622,0.000619892450577,0.00127755701448,1,1.5,1.5,0.00185967735173,0.0011709079622,0.000619892450577,0.00127755701448,0
826,dry-soil,0.001,75,0,0.965925826289,0.972059177557,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00141497907065,0.000890912748187,0.000471659690217,0.000972059177557,0.00141497907065,0.000890912748187,0.000471659690217,0.000972059177557,1,0.00141497907065,0.000890912748187,0.000471659690217,0.000972059177557,1.5,0.00212246860597,0.00133636912228,0.000707489535325,0.00145808876634,1,1.5,1.5,0.00212246860597,0.00133636912228,0.000707489535325,0.00145808876634,1.11022302463e-16
827,dry-soil,0.001,75,20,0.996194698092,0.996879652435,0.00145565116129,0.000916521101551,0.000485217053762,0.001,0.00145110902373,0.000913661237163,0.00048370300791,0.000996879652435,0.00145110902373,0.000913661237163,0.00048370300791,0.000996879652435,1,0.00145110902373,0.000913661237163,0.00048370300791,0.000996879652435,1.5,0.00217666353559,0.00137049185574,0.000725554511865,0.00149531947865,1,1.5,1.5,0.00217666353559,0.00137049185574,0.000725554511865,0.00149531947865,0
828,dry-soil,0.005,-5,-20,0,0.18,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,1,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0
829,dry-soil,0.005,-5,0,0,0.18,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,1,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0
830,dry-soil,0.005,-5,20,0,0.18,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,1,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0
831,dry-soil,0.005,0,-20,0,0.18,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,1,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0
832,dry-soil,0.005,0,0,0,0.18,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,1,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0
833,dry-soil,0.005,0,20,0,0.18,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,1,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0
834,dry-soil,0.005,10,-20,0,0.18,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,1,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0
835,dry-soil,0.005,10,0,0.173648177667,0.322391505687,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00234644784821,0.00147739308961,0.000782149282737,0.00161195752843,0.00234644784821,0.00147739308961,0.000782149282737,0.00161195752843,1,0.00234644784821,0.00147739308961,0.000782149282737,0.00161195752843,1,0.00234644784821,0.00147739308961,0.000782149282737,0.00161195752843,1,1,1,0.00234644784821,0.00147739308961,0.000782149282737,0.00161195752843,0
836,dry-soil,0.005,10,20,0.5,0.59,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00429417092579,0.00270373724957,0.0014313903086,0.00295,0.00429417092579,0.00270373724957,0.0014313903086,0.00295,1,0.00429417092579,0.00270373724957,0.0014313903086,0.00295,1,0.00429417092579,0.00270373724957,0.0014313903086,0.00295,1,1,1,0.00429417092579,0.00270373724957,0.0014313903086,0.00295,0
837,dry-soil,0.005,20,-20,0,0.18,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,1,1,1,0.00131008604516,0.000824868991395,0.000436695348386,0.0009,0
838,dry-soil,0.005,20,0,0.342020143326,0.460456517527,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.0033513203223,0.0021100905733,0.0011171067741,0.00230228258764,0.0033513203223,0.0021100905733,0.0011171067741,0.00230228258764,1,0.0033513203223,0.0021100905733,0.0011171067741,0.00230228258764,1,0.0033513203223,0.0021100905733,0.0011171067741,0.00230228258764,1,1,1,0.0033513203223,0.0021100905733,0.0011171067741,0.00230228258764,0
839,dry-soil,0.005,20,20,0.642787609687,0.707085839943,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00514635162021,0.00324029546458,0.00171545054007,0.00353542919971,0.00514635162021,0.00324029546458,0.00171545054007,0.00353542919971,1,0.00514635162021,0.00324029546458,0.00171545054007,0.00353542919971,1,0.00514635162021,0.00324029546458,0.00171545054007,0.00353542919971,1,1,1,0.00514635162021,0.00324029546458,0.00171545054007,0.00353542919971,0
840,dry-soil,0.005,25,-20,0.0871557427477,0.251467709053,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00183024631355,0.00115237730853,0.000610082104515,0.00125733854527,0.00183024631355,0.00115237730853,0.000610082104515,0.00125733854527,1.3,0.00237932020761,0.00149809050109,0.00079310673587,0.00163454010885,1.5,0.00274536947032,0.00172856596279,0.000915123156773,0.0018860078179,1.3,1.5,1.95,0.00356898031141,0.00224713575163,0.0011896601038,0.00245181016327,2.77555756156e-17
841,dry-soil,0.005,25,0,0.422618261741,0.526546974627,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00383234357544,0.00241295706602,0.00127744785848,0.00263273487314,0.00383234357544,0.00241295706602,0.00127744785848,0.00263273487314,1.3,0.00498204664807,0.00313684418582,0.00166068221602,0.00342255533508,1.5,0.00574851536316,0.00361943559903,0.00191617178772,0.00394910230971,1.3,1.5,1.95,0.00747306997211,0.00470526627873,0.00249102332404,0.00513383300262,5.55111512313e-17
842,dry-soil,0.005,25,20,0.707106781187,0.759827560573,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00553021935463,0.00348198996402,0.00184340645154,0.00379913780286,0.00553021935463,0.00348198996402,0.00184340645154,0.00379913780286,1.3,0.00718928516101,0.00452658695323,0.002396428387,0.00493887914372,1.5,0.00829532903194,0.00522298494604,0.00276510967731,0.0056987067043,1.3,1.5,1.95,0.0107839277415,0.00678988042985,0.00359464258051,0.00740831871559,5.55111512313e-17
843,dry-soil,0.005,30,-20,0.173648177667,0.322391505687,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00234644784821,0.00147739308961,0.000782149282737,0.00161195752843,0.00234644784821,0.00147739308961,0.000782149282737,0.00161195752843,1.6,0.00375431655714,0.00236382894338,0.00125143885238,0.0025791320455,1.5,0.00351967177231,0.00221608963442,0.0011732239241,0.00241793629265,1.6,1.5,2.4,0.0056314748357,0.00354574341507,0.00187715827857,0.00386869806824,1.11022302463e-16
844,dry-soil,0.005,30,0,0.5,0.59,0.00727825580643,0.00458260550775,0.00242608526881,0.005,0.00429417092579,0.00270373724957,0.0014313903086,0.00295,0.00429417092579,0.00270373724957,0.0014313903086,0.00295,1.6,0.00687067348127,0.00432597959932,0.00229022449376,0.00472,1.5,0.00644125638869,0.00405560587436,0.0021470854629,0.004425,1.6,1.5,2.4,0.0103060102219,0.00648896939898,0.00343533674064,0.00708,2.77555756156e-17
