method,phase_case,tau,solar_zenith_deg,mu0,asymmetry_g,single_scatter_albedo,surface_albedo,delta_fraction,scaled_tau,scaled_asymmetry_g,scaled_single_scatter_albedo,direct_transmittance_bottom,diffuse_down_bottom,diffuse_up_surface,toa_reflectance,total_down_surface,surface_absorptance,atmosphere_absorptance,energy_sum,intrinsic_diffuse_reflectance,intrinsic_diffuse_transmittance,intrinsic_diffuse_absorptance,black_surface_single_scatter_reflectance,black_surface_single_scatter_diffuse_transmittance,black_surface_total_diffuse_escape,black_surface_multiple_scatter_escape,legacy_support_tau,legacy_thin_gate,legacy_octaves,legacy_extinction_scale,legacy_phase_scale,legacy_brightness_scale,legacy_weight_sum
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.99,0.3,0.5625,1.329375,0.42857142857142855,0.9774330042313116,0.005879341099303631,0.4573159406073237,0.13895858451198817,0.6149763557131174,0.4631952817066274,0.32423669719463916,0.06078694709224347,1.0,0.37427460562607934,0.5753637493036114,0.05036164507030927,0.27245313107682567,0.099396018199604,0.9403318947211183,0.5684827454446887,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.99,0.8,0.5625,1.329375,0.42857142857142855,0.9774330042313116,0.005879341099303631,0.5810435329713018,0.46953829925648444,0.8051799398322288,0.5869228740706055,0.11738457481412108,0.07743548535365012,1.0,0.37427460562607934,0.5753637493036114,0.05036164507030927,0.27245313107682567,0.099396018199604,0.9403318947211183,0.5684827454446887,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.95,0.0,0.5625,1.396875,0.42857142857142855,0.8926174496644294,0.004529650229993423,0.3097897023495933,0.0,0.44986956096591807,0.3143193525795867,0.3143193525795867,0.23581108645449528,1.0,0.3080598819294736,0.46836126980659226,0.2235788482639342,0.24885738969015464,0.08143157484204959,0.7596592633155114,0.4293702987833072,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.95,0.1,0.5625,1.396875,0.42857142857142855,0.8926174496644294,0.004529650229993423,0.3197803937348278,0.03243100439648212,0.46505898736615764,0.3243100439648212,0.2918790395683391,0.2430619730655032,1.0,0.3080598819294736,0.46836126980659226,0.2235788482639342,0.24885738969015464,0.08143157484204959,0.7596592633155114,0.4293702987833072,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.95,0.3,0.5625,1.396875,0.42857142857142855,0.8926174496644294,0.004529650229993423,0.34179645618498067,0.10389783192449223,0.49853128145622516,0.3463261064149741,0.24242827449048185,0.25904044405329296,1.0,0.3080598819294736,0.46836126980659226,0.2235788482639342,0.24885738969015464,0.08143157484204959,0.7596592633155114,0.4293702987833072,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.95,0.8,0.5625,1.396875,0.42857142857142855,0.8926174496644294,0.004529650229993423,0.41258730146041717,0.3336935613523284,0.6061587010871787,0.4171169516904106,0.08342339033808209,0.31041790857473917,1.0,0.3080598819294736,0.46836126980659226,0.2235788482639342,0.24885738969015464,0.08143157484204959,0.7596592633155114,0.4293702987833072,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.8,0.0,0.5625,1.6500000000000001,0.42857142857142855,0.6363636363636364,0.0017034316354117604,0.11547684977141351,0.0,0.25712185651982317,0.11718028140682527,0.11718028140682527,0.6256978620733515,1.0,0.16275042551556082,0.22357358500532018,0.6136759894791189,0.17746925321354978,0.0382855573734443,0.3725987062912367,0.15684389570424262,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.8,0.1,0.5625,1.6500000000000001,0.42857142857142855,0.6363636363636364,0.0017034316354117604,0.11741551570812615,0.011911894734353792,0.25978504152978865,0.11911894734353791,0.10720705260918412,0.6330079058610272,1.0,0.16275042551556082,0.22357358500532018,0.6136759894791189,0.17746925321354978,0.0382855573734443,0.3725987062912367,0.15684389570424262,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.8,0.3,0.5625,1.6500000000000001,0.42857142857142855,0.6363636363636364,0.0017034316354117604,0.1214918764133505,0.03695859241462868,0.26538482152271214,0.12319530804876226,0.08623671563413358,0.6483784628431543,1.0,0.16275042551556082,0.22357358500532018,0.6136759894791189,0.17746925321354978,0.0382855573734443,0.3725987062912367,0.15684389570424262,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.8,0.8,0.5625,1.6500000000000001,0.42857142857142855,0.6363636363636364,0.0017034316354117604,0.13301757005179374,0.10777680134976439,0.28121790237799626,0.1347210016872055,0.026944200337441094,0.6918378972845627,1.0,0.16275042551556082,0.22357358500532018,0.6136759894791189,0.17746925321354978,0.0382855573734443,0.3725987062912367,0.15684389570424262,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.0,0.0,0.5625,3.0,0.42857142857142855,0.0,9.247938321274798e-06,0.0,0.0,0.0,9.247938321274798e-06,9.247938321274798e-06,0.9999907520616788,1.0,0.0,0.00553783071438248,0.9944621692856175,0.0,0.0,0.0,0.0,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.0,0.1,0.5625,3.0,0.42857142857142855,0.0,9.247938321274798e-06,0.0,9.247938321274798e-07,5.1213516880270326e-09,9.247938321274798e-06,8.32314448914732e-06,0.9999916717341591,1.0,0.0,0.00553783071438248,0.9944621692856175,0.0,0.0,0.0,0.0,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.0,0.3,0.5625,3.0,0.42857142857142855,0.0,9.247938321274798e-06,0.0,2.7743814963824395e-06,1.53640550640811e-08,9.247938321274798e-06,6.473556824892359e-06,0.99999351107912,1.0,0.0,0.00553783071438248,0.9944621692856175,0.0,0.0,0.0,0.0,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,liquid-dual-hg-moment,3.0,75.0,0.25881904510252074,0.75,0.0,0.8,0.5625,3.0,0.42857142857142855,0.0,9.247938321274798e-06,0.0,7.398350657019839e-06,4.097081350421626e-08,9.247938321274798e-06,1.8495876642549592e-06,0.9999981094415222,1.0,0.0,0.00553783071438248,0.9944621692856175,0.0,0.0,0.0,0.0,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,1.0,0.0,0.7224999999999999,0.8325000000000002,0.45945945945945954,1.0,0.04009382279522594,0.48893974355658154,0.0,0.47096643364819224,0.5290335663518075,0.5290335663518075,2.220446049250313e-16,1.0,0.28042615381340885,0.7195738461865908,3.3306690738754696e-16,0.27152814322456875,0.21462659728985506,0.9599061772047738,0.47375143669034997,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,1.0,0.1,0.7224999999999999,0.8325000000000002,0.45945945945945954,1.0,0.04009382279522594,0.5042032572247692,0.05442970800199952,0.5101326279820041,0.5442970800199951,0.48986737201799563,2.7755575615628914e-16,1.0,0.28042615381340885,0.7195738461865908,3.3306690738754696e-16,0.27152814322456875,0.21462659728985506,0.9599061772047738,0.47375143669034997,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,1.0,0.3,0.7224999999999999,0.8325000000000002,0.45945945945945954,1.0,0.04009382279522594,0.5375343583045993,0.1732884543299476,0.595660273230122,0.5776281810998252,0.4043397267698776,3.3306690738754696e-16,1.0,0.28042615381340885,0.7195738461865908,3.3306690738754696e-16,0.27152814322456875,0.21462659728985506,0.9599061772047738,0.47375143669034997,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,1.0,0.8,0.7224999999999999,0.8325000000000002,0.45945945945945954,1.0,0.04009382279522594,0.6419501087120767,0.5456351452058421,0.8635912136985391,0.6820439315073026,0.1364087863014605,4.163336342344337e-16,1.0,0.28042615381340885,0.7195738461865908,3.3306690738754696e-16,0.27152814322456875,0.21462659728985506,0.9599061772047738,0.47375143669034997,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.999,0.0,0.7224999999999999,0.8346675000000001,0.45945945945945954,0.9964057543872262,0.0397594560367137,0.4853761583246322,0.0,0.4684196629080353,0.5251356143613459,0.5251356143613459,0.0064447227306188015,1.0,0.27890869688559616,0.7159103695063274,0.005180933608076477,0.2705834241175221,0.21325433867612328,0.9537958212326675,0.46995805843902205,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.999,0.1,0.7224999999999999,0.8346675000000001,0.45945945945945954,0.9964057543872262,0.0397594560367137,0.5004428710344302,0.05402023270711438,0.5070933076662033,0.5402023270711439,0.48618209436402954,0.006724597969767154,1.0,0.27890869688559616,0.7159103695063274,0.005180933608076477,0.2705834241175221,0.21325433867612328,0.9537958212326675,0.46995805843902205,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.999,0.3,0.7224999999999999,0.8346675000000001,0.45945945945945954,0.9964057543872262,0.0397594560367137,0.5333278701272443,0.17192619784918736,0.591503410738065,0.573087326163958,0.4011611283147706,0.007335460947164418,1.0,0.27890869688559616,0.7159103695063274,0.005180933608076477,0.2705834241175221,0.21325433867612328,0.9537958212326675,0.46995805843902205,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.999,0.8,0.7224999999999999,0.8346675000000001,0.45945945945945954,0.9964057543872262,0.0397594560367137,0.6362012037348936,0.5407685278172859,0.8555614594751013,0.6759606597716074,0.13519213195432145,0.009246408570577236,1.0,0.27890869688559616,0.7159103695063274,0.005180933608076477,0.2705834241175221,0.21325433867612328,0.9537958212326675,0.46995805843902205,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.99,0.0,0.7224999999999999,0.8541750000000004,0.45945945945945954,0.9648783914303273,0.03687288688853371,0.4544938150941997,0.0,0.44633222693462027,0.49136670198273347,0.49136670198273347,0.062301071082646264,1.0,0.2657122832998135,0.683817313830824,0.05047040286936244,0.26227807260830904,0.20129687484443481,0.90082604202882,0.43725109457607614,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.99,0.1,0.7224999999999999,0.8541750000000004,0.45945945945945954,0.9648783914303273,0.03687288688853371,0.46790642134964644,0.050477930823818025,0.4808499099983017,0.5047793082381802,0.45430137741436216,0.06484871258733615,1.0,0.2657122832998135,0.683817313830824,0.05047040286936244,0.26227807260830904,0.20129687484443481,0.90082604202882,0.43725109457607614,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.99,0.3,0.7224999999999999,0.8541750000000004,0.45945945945945954,0.9648783914303273,0.03687288688853371,0.4970551895898873,0.1601784229435263,0.55586500584552,0.533928076478421,0.3737496535348947,0.07038534061958529,1.0,0.2657122832998135,0.683817313830824,0.05047040286936244,0.26227807260830904,0.20129687484443481,0.90082604202882,0.43725109457607614,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.99,0.8,0.7224999999999999,0.8541750000000004,0.45945945945945954,0.9648783914303273,0.03687288688853371,0.5871401603712081,0.49921043780779345,0.7877009675526552,0.6240130472597418,0.12480260945194833,0.08749642299539649,1.0,0.2657122832998135,0.683817313830824,0.05047040286936244,0.26227807260830904,0.20129687484443481,0.90082604202882,0.43725109457607614,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.95,0.0,0.7224999999999999,0.9408750000000005,0.45945945945945954,0.8405739338381824,0.02637702673146799,0.3399566433648261,0.0,0.3638158352529202,0.3663336700962941,0.3663336700962941,0.26985049465078575,1.0,0.21585073189236645,0.558517393673042,0.22563187443459154,0.22923286520526565,0.15583073842234033,0.7037724786177464,0.31870887499014044,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.95,0.1,0.7224999999999999,0.9408750000000005,0.45945945945945954,0.8405739338381824,0.02637702673146799,0.3480384283662926,0.03744154550977606,0.38472758966613096,0.3744154550977606,0.3369739095879845,0.2782985007458845,1.0,0.21585073189236645,0.558517393673042,0.22563187443459154,0.22923286520526565,0.15583073842234033,0.7037724786177464,0.31870887499014044,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.95,0.3,0.7224999999999999,0.9408750000000005,0.45945945945945954,0.8405739338381824,0.02637702673146799,0.3653211444435338,0.11750945135250053,0.42944690775426797,0.3916981711750018,0.2741887198225012,0.2963643724232308,1.0,0.21585073189236645,0.558517393673042,0.22563187443459154,0.22923286520526565,0.15583073842234033,0.7037724786177464,0.31870887499014044,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.95,0.8,0.7224999999999999,0.9408750000000005,0.45945945945945954,0.8405739338381824,0.02637702673146799,0.41641890393558145,0.3542367445336395,0.5616632185530719,0.4427959306670494,0.08855918613340986,0.34977759531351826,1.0,0.21585073189236645,0.558517393673042,0.22563187443459154,0.22923286520526565,0.15583073842234033,0.7037724786177464,0.31870887499014044,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.8,0.0,0.7224999999999999,1.266,0.45945945945945954,0.5260663507109006,0.007510536450034454,0.11601521997795294,0.0,0.18982409923589288,0.1235257564279874,0.1235257564279874,0.6866501443361198,1.0,0.10863195687605971,0.26518661818086636,0.6261814249430739,0.14408818626798106,0.05985054953030337,0.30583931921384583,0.10190058341556141,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.8,0.1,0.7224999999999999,1.266,0.45945945945945954,0.5260663507109006,0.007510536450034454,0.11737184168961759,0.012488237813965205,0.19313581278881672,0.12488237813965204,0.11239414032568684,0.6944700468854964,1.0,0.10863195687605971,0.26518661818086636,0.6261814249430739,0.14408818626798106,0.05985054953030337,0.30583931921384583,0.10190058341556141,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.8,0.3,0.7224999999999999,1.266,0.45945945945945954,0.5260663507109006,0.007510536450034454,0.12017648735710791,0.03830610714214271,0.19998236624459165,0.12768702380714236,0.08938091666499964,0.7106367170904087,1.0,0.10863195687605971,0.26518661818086636,0.6261814249430739,0.14408818626798106,0.05985054953030337,0.30583931921384583,0.10190058341556141,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.8,0.8,0.7224999999999999,1.266,0.45945945945945954,0.5260663507109006,0.007510536450034454,0.12777202771951213,0.10822605133563727,0.21852419978865936,0.1352825641695466,0.02705651283390931,0.7544192873774314,1.0,0.10863195687605971,0.26518661818086636,0.6261814249430739,0.14408818626798106,0.05985054953030337,0.30583931921384583,0.10190058341556141,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.0,0.0,0.7224999999999999,3.0,0.45945945945945954,0.0,9.247938321274798e-06,0.0,0.0,0.0,9.247938321274798e-06,9.247938321274798e-06,0.9999907520616788,1.0,0.0,0.00553783071438248,0.9944621692856175,0.0,0.0,0.0,0.0,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.0,0.1,0.7224999999999999,3.0,0.45945945945945954,0.0,9.247938321274798e-06,0.0,9.247938321274798e-07,5.1213516880270326e-09,9.247938321274798e-06,8.32314448914732e-06,0.9999916717341591,1.0,0.0,0.00553783071438248,0.9944621692856175,0.0,0.0,0.0,0.0,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.0,0.3,0.7224999999999999,3.0,0.45945945945945954,0.0,9.247938321274798e-06,0.0,2.7743814963824395e-06,1.53640550640811e-08,9.247938321274798e-06,6.473556824892359e-06,0.99999351107912,1.0,0.0,0.00553783071438248,0.9944621692856175,0.0,0.0,0.0,0.0,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,forward-stress,3.0,75.0,0.25881904510252074,0.85,0.0,0.8,0.7224999999999999,3.0,0.45945945945945954,0.0,9.247938321274798e-06,0.0,7.398350657019839e-06,4.097081350421626e-08,9.247938321274798e-06,1.8495876642549592e-06,0.9999981094415222,1.0,0.0,0.00553783071438248,0.9944621692856175,0.0,0.0,0.0,0.0,3.0,0.950212931632136,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.0,1.0,4.5399929762484854e-05,0.14135965845746398,0.0,0.8585949416127757,0.14140505838722647,0.14140505838722647,-2.192690473634684e-15,1.0,0.8964830535426443,0.1035169464573574,-1.7486012637846216e-15,0.18301270189196972,3.0988206314004694e-05,0.9999546000702397,0.816910909971956,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,1.0,0.1,0.0,10.0,0.0,1.0,4.5399929762484854e-05,0.15528474249640659,0.015533014242616909,0.86020287181645,0.15533014242616908,0.13979712818355217,-2.220446049250313e-15,1.0,0.8964830535426443,0.1035169464573574,-1.7486012637846216e-15,0.18301270189196972,3.0988206314004694e-05,0.9999546000702397,0.816910909971956,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,1.0,0.3,0.0,10.0,0.0,1.0,4.5399929762484854e-05,0.19338059695363016,0.058027799065017795,0.8646018021816274,0.19342599688339265,0.13539819781837484,-2.248201624865942e-15,1.0,0.8964830535426443,0.1035169464573574,-1.7486012637846216e-15,0.18301270189196972,3.0988206314004694e-05,0.9999546000702397,0.816910909971956,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,1.0,0.8,0.0,10.0,0.0,1.0,4.5399929762484854e-05,0.4999485176329852,0.39999513405019815,0.9000012164874536,0.4999939175627477,0.09999878351254951,-3.0808688933348094e-15,1.0,0.8964830535426443,0.1035169464573574,-1.7486012637846216e-15,0.18301270189196972,3.0988206314004694e-05,0.9999546000702397,0.816910909971956,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.999,0.0,0.0,10.0,0.0,0.999,4.5399929762484854e-05,0.13332552154774494,0.0,0.8456962765972971,0.13337092147750743,0.13337092147750743,0.020932801925195504,1.0,0.8858012246141663,0.097440282478641,0.016758492907192668,0.18282968919007775,3.095721810769069e-05,0.979021798145042,0.7961611517368565,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.999,0.1,0.0,10.0,0.0,0.999,4.5399929762484854e-05,0.14628772793408684,0.014633312786384935,0.8471221507288007,0.14633312786384933,0.1316998150774644,0.0211780341937349,1.0,0.8858012246141663,0.097440282478641,0.016758492907192668,0.18282968919007775,3.095721810769069e-05,0.979021798145042,0.7961611517368565,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.999,0.3,0.0,10.0,0.0,0.999,4.5399929762484854e-05,0.18159460253419238,0.054492000739186454,0.8510059925421497,0.18164000246395487,0.1271480017247684,0.021846005733081902,1.0,0.8858012246141663,0.097440282478641,0.016758492907192668,0.18282968919007775,3.095721810769069e-05,0.979021798145042,0.7961611517368565,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.999,0.8,0.0,10.0,0.0,0.999,4.5399929762484854e-05,0.45770916464906486,0.3662036516630619,0.8813792638600557,0.45775456457882735,0.09155091291576545,0.027069823224178835,1.0,0.8858012246141663,0.097440282478641,0.016758492907192668,0.18282968919007775,3.095721810769069e-05,0.979021798145042,0.7961611517368565,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.99,0.0,0.0,10.0,0.0,0.99,4.5399929762484854e-05,0.08323671873616639,0.0,0.755074320570406,0.08328211866592888,0.08328211866592888,0.1616435607636651,1.0,0.8095345093245251,0.05973807927140186,0.13072741140407307,0.18118257487305003,3.067832425086464e-05,0.8383110393065725,0.6570977861092716,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.99,0.1,0.0,10.0,0.0,0.99,4.5399929762484854e-05,0.0905725548957312,0.009061795482549368,0.7556156548272838,0.09061795482549369,0.08155615934294431,0.16282818582977193,1.0,0.8095345093245251,0.05973807927140186,0.13072741140407307,0.18118257487305003,3.067832425086464e-05,0.8383110393065725,0.6570977861092716,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.99,0.3,0.0,10.0,0.0,0.99,4.5399929762484854e-05,0.10995031747009397,0.03299871521995694,0.7570456004360702,0.10999571739985646,0.07699700217989952,0.16595739738403031,1.0,0.8095345093245251,0.05973807927140186,0.13072741140407307,0.18118257487305003,3.067832425086464e-05,0.8383110393065725,0.6570977861092716,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.99,0.8,0.0,10.0,0.0,0.99,4.5399929762484854e-05,0.2363014888418521,0.18907751101729167,0.7663694479119962,0.23634688877161458,0.047269377754322904,0.18636117433368085,1.0,0.8095345093245251,0.05973807927140186,0.13072741140407307,0.18118257487305003,3.067832425086464e-05,0.8383110393065725,0.6570977861092716,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.95,0.0,0.0,10.0,0.0,0.95,4.5399929762484854e-05,0.018913240373074718,0.0,0.559393912120081,0.018958640302837202,0.018958640302837202,0.4216474475770817,1.0,0.6343480416413002,0.012425719960726384,0.3532262383979734,0.17386206679737123,2.9438795998304456e-05,0.5783071524931558,0.4044156468997862,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.95,0.1,0.0,10.0,0.0,0.95,4.5399929762484854e-05,0.020197334251617072,0.0020242734181379557,0.5594190651746987,0.020242734181379556,0.0182184607632416,0.4223624740620596,1.0,0.6343480416413002,0.012425719960726384,0.3532262383979734,0.17386206679737123,2.9438795998304456e-05,0.5783071524931558,0.4044156468997862,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.95,0.3,0.0,10.0,0.0,0.95,4.5399929762484854e-05,0.02336912843786187,0.007024358510287307,0.5594811948318337,0.023414528367624355,0.016390169857337048,0.4241286353108293,1.0,0.6343480416413002,0.012425719960726384,0.3532262383979734,0.17386206679737123,2.9438795998304456e-05,0.5783071524931558,0.4044156468997862,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.95,0.8,0.0,10.0,0.0,0.95,4.5399929762484854e-05,0.03844761557485005,0.030794412403690026,0.5597765548649645,0.03849301550461253,0.007698603100922505,0.432524842034113,1.0,0.6343480416413002,0.012425719960726384,0.3532262383979734,0.17386206679737123,2.9438795998304456e-05,0.5783071524931558,0.4044156468997862,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
delta-eddington-s2-gauss-flux-v1,isotropic-control,10.0,0.0,1.0,0.0,0.8,0.0,0.0,10.0,0.0,0.8,4.5399929762484854e-05,0.0008978380682238708,0.0,0.3114995874972132,0.0009432379979863556,0.0009432379979863556,0.6875571745048005,1.0,0.38196595022995516,0.0003693849033631254,0.6176646648666817,0.14641016151357578,2.4790565051203755e-05,0.31239742556543704,0.16596247348681006,10.0,0.9999546000702375,6,0.5,0.5,0.85,4.1523365624999995
